traffic_id,date,time,city_zone,road_type,vehicle_count,avg_speed,weather,visibility,traffic_signal,accident_occurred,accident_severity,road_condition,day_of_week,vehicle_count_norm,avg_speed_norm,visibility_norm
2485,2023-12-16,21:22:00,North,Crossroad,44.0,54.53,Clear,6,Green,0,Major,Poor,Saturday,0.1934283942963422,0.46682042142782265,0.5555555555555556
2486,2023-03-14,02:20:00,North,Highway,180.0,63.35,Snow,7,Red,1,Major,Good,Tuesday,0.8679479231246124,0.5592829437047909,0.6666666666666665
2487,2023-01-05,06:12:00,East,Highway,129.0,47.31,Fog,2,Green,0,Major,Fair,Thursday,0.6150030998140111,0.39113114582241326,0.1111111111111111
2488,2023-12-22,03:39:00,Central,Arterial,20.0,21.01,Rain,5,Red,0,Major,Poor,Friday,0.07439553626782393,0.11542090365866446,0.4444444444444445
2489,2023-04-23,00:00:00,East,Highway,177.0,64.93,Snow,1,Yellow,0,Major,Good,Sunday,0.8530688158710477,0.5758465247929553,0.0
2490,2023-04-28,01:09:00,North,Residential,57.0,17.8,Clear,6,Red,0,Major,Fair,Friday,0.2579045257284563,0.08176957752384946,0.5555555555555556
2491,2024-01-01,17:24:00,East,Crossroad,26.0,39.1,Rain,10,Green,0,Major,Poor,Monday,0.10415375077495351,0.30506342383897683,1.0
2492,2023-04-30,09:35:00,North,Highway,155.0,78.53,Clear,2,Red,0,Major,Good,Sunday,0.7439553626782393,0.7184191215012056,0.1111111111111111
2493,2023-05-22,15:26:00,East,Arterial,61.0,45.09,Snow,7,Yellow,0,Major,Poor,Monday,0.277743335399876,0.3678582660656254,0.6666666666666665
2494,2023-03-04,10:30:00,South,Residential,45.0,32.55,Fog,2,Yellow,0,Major,Good,Saturday,0.19838809671419713,0.2363979452772827,0.1111111111111111
2495,2023-02-09,14:58:00,West,Residential,53.0,63.92,Clear,10,Green,0,Major,Good,Thursday,0.23806571605703658,0.5652584128315338,1.0
2496,2023-10-16,15:32:00,North,Residential,8.0,37.47,Fog,4,Red,0,Major,Good,Monday,0.014879107253564786,0.2879756787923262,0.3333333333333333
2497,2023-11-24,01:48:00,Central,Crossroad,47.0,36.53,Rain,7,Green,1,Major,Poor,Friday,0.208307501549907,0.27812139637278543,0.6666666666666665
2498,2023-05-30,13:48:00,East,Residential,36.0,31.61,Snow,3,Red,1,Minor,Fair,Tuesday,0.15375077495350278,0.2265436628577419,0.2222222222222222
2499,2023-08-15,03:01:00,West,Arterial,64.0,71.13,Clear,2,Yellow,0,Minor,Fair,Tuesday,0.2926224426534408,0.6408428556452458,0.1111111111111111
2500,2023-05-15,20:30:00,Central,Arterial,66.0,25.22,Snow,1,Yellow,0,Minor,Poor,Monday,0.30254184748915064,0.1595555089632037,0.0
2501,2023-09-07,10:19:00,South,Highway,141.0,60.37,Rain,2,Red,0,Minor,Fair,Thursday,0.6745195288282703,0.5280427717790125,0.1111111111111111
2502,2023-09-15,10:45:00,West,Arterial,14.0,29.36,Snow,10,Green,0,Minor,Good,Friday,0.04463732176069436,0.20295628472586225,1.0
2503,2023-05-13,12:43:00,Central,Crossroad,64.0,21.81,Rain,9,Red,0,Minor,Good,Saturday,0.2926224426534408,0.12380752699444385,0.8888888888888888
2504,2023-06-03,01:28:00,West,Crossroad,70.0,35.9,Fog,4,Green,0,Minor,Good,Saturday,0.32238065716057035,0.27151693049585907,0.3333333333333333
2505,2023-07-13,21:13:00,South,Crossroad,35.0,38.58,Clear,6,Yellow,0,Minor,Good,Thursday,0.14879107253564786,0.2996121186707202,0.5555555555555556
2506,2023-10-08,12:30:00,West,Arterial,81.0,37.87,Fog,2,Yellow,0,Minor,Good,Sunday,0.37693738375697455,0.29216899046021594,0.1111111111111111
2507,2023-08-09,23:32:00,West,Highway,150.0,62.1,Snow,1,Yellow,0,Minor,Poor,Wednesday,0.7191568505889646,0.5461788447426356,0.0
2508,2023-09-22,16:25:00,Central,Arterial,51.0,27.91,Rain,6,Green,0,Minor,Poor,Friday,0.22814631122132673,0.18775552992976202,0.5555555555555556
2509,2023-05-01,08:00:00,East,Highway,107.0,80.34,Rain,10,Red,0,Minor,Good,Monday,0.5058896466212027,0.7373938567984066,1.0
2510,2023-02-12,10:38:00,West,Crossroad,53.0,35.19,Fog,2,Green,0,Minor,Fair,Sunday,0.23806571605703658,0.2640738022853548,0.1111111111111111
2511,2023-06-14,13:28:00,North,Crossroad,48.0,26.12,Snow,6,Red,0,Minor,Poor,Wednesday,0.21326720396776194,0.16899046021595554,0.5555555555555556
2512,2023-03-23,13:54:00,North,Highway,146.0,51.2,Rain,3,Yellow,0,Minor,Fair,Thursday,0.6993180409175449,0.4319111017926408,0.2222222222222222
2513,2023-09-02,06:55:00,West,Arterial,95.0,22.12,Snow,3,Yellow,1,Minor,Good,Saturday,0.44637321760694354,0.1270573435370584,0.2222222222222222
2514,2023-03-31,20:09:00,West,Highway,129.0,75.6,Clear,6,Green,0,Minor,Fair,Friday,0.6150030998140111,0.6877031135339133,0.5555555555555556
2515,2023-09-08,13:38:00,North,Crossroad,75.0,40.15,Clear,1,Red,0,Minor,Good,Friday,0.347179169249845,0.31607086696718734,0.0
2516,2023-03-22,19:56:00,Central,Residential,25.0,52.54,Clear,9,Red,0,Minor,Fair,Wednesday,0.09919404835709858,0.4459586958800713,0.8888888888888888
2517,2023-10-11,07:02:00,East,Arterial,64.0,45.38,Clear,1,Red,0,Minor,Poor,Wednesday,0.2926224426534408,0.3708984170248454,0.0
2518,2023-04-02,05:01:00,South,Crossroad,64.0,63.94,Clear,3,Green,0,Minor,Fair,Sunday,0.2926224426534408,0.5654680784149282,0.2222222222222222
2519,2023-05-18,15:53:00,North,Highway,193.0,58.51,Snow,2,Yellow,0,Minor,Good,Thursday,0.9324240545567266,0.5085438725233252,0.1111111111111111
2520,2023-01-10,06:51:00,North,Crossroad,82.0,35.07,Rain,6,Red,0,Minor,Good,Tuesday,0.3818970861748295,0.26281580878498795,0.5555555555555556
2521,2023-01-17,09:37:00,South,Arterial,59.0,18.46,Rain,3,Red,0,Minor,Fair,Tuesday,0.26782393056416615,0.0886885417758675,0.2222222222222222
2522,2023-05-24,12:36:00,South,Highway,146.0,57.5,Snow,5,Green,0,Minor,Poor,Wednesday,0.6993180409175449,0.4979557605619037,0.4444444444444445
2523,2023-08-10,07:58:00,Central,Highway,166.0,72.57,Rain,7,Yellow,0,Minor,Good,Thursday,0.7985120892746435,0.6559387776496487,0.6666666666666665
2524,2023-06-16,08:03:00,South,Residential,8.0,31.82,Fog,2,Green,0,Minor,Poor,Friday,0.014879107253564786,0.22874515148338398,0.1111111111111111
2525,2023-04-26,04:29:00,South,Crossroad,72.0,30.51,Rain,3,Yellow,0,Minor,Good,Wednesday,0.3323000619962802,0.2150120557710452,0.2222222222222222
2526,2023-03-02,12:14:00,East,Highway,164.0,66.81,Fog,1,Yellow,1,Major,Fair,Thursday,0.7885926844389336,0.595555089632037,0.0
2527,2023-08-03,14:25:00,East,Arterial,56.0,29.83,Snow,5,Green,0,Major,Poor,Thursday,0.25294482331060136,0.20788342593563264,0.4444444444444445
2528,2023-04-16,18:31:00,East,Residential,25.0,28.78,Clear,1,Red,0,Major,Poor,Sunday,0.09919404835709858,0.1968759828074222,0.0
2529,2023-10-07,13:19:00,North,Crossroad,64.0,32.16,Snow,1,Red,0,Major,Fair,Saturday,0.2926224426534408,0.23230946640109024,0.0
2530,2023-10-07,00:42:00,North,Arterial,47.0,35.76,Clear,2,Green,0,Major,Good,Saturday,0.208307501549907,0.27004927141209767,0.1111111111111111
2531,2023-06-03,07:39:00,North,Residential,43.0,40.38,Fog,1,Yellow,0,Major,Poor,Saturday,0.18846869187848728,0.31848202117622393,0.0
2532,2023-03-30,05:22:00,South,Arterial,43.0,21.27,Rain,3,Green,0,Major,Good,Thursday,0.18846869187848728,0.11814655624279276,0.2222222222222222
2533,2023-02-04,01:09:00,East,Residential,64.0,30.36,Fog,2,Green,0,Major,Good,Saturday,0.2926224426534408,0.21343956389558655,0.1111111111111111
2534,2023-05-26,10:50:00,North,Arterial,50.0,44.86,Snow,9,Yellow,0,Major,Poor,Friday,0.2231866088034718,0.36544711185658874,0.8888888888888888
2535,2023-05-26,22:50:00,South,Arterial,49.0,34.31,Rain,5,Green,0,Major,Good,Friday,0.21822690638561687,0.2548485166159975,0.4444444444444445
2536,2023-07-21,05:37:00,West,Arterial,26.0,37.8,Clear,6,Yellow,0,Major,Good,Friday,0.10415375077495351,0.2914351609183352,0.5555555555555556
2537,2023-10-03,20:14:00,North,Arterial,62.0,19.56,Fog,2,Red,0,Major,Good,Tuesday,0.28270303781773093,0.10022014886256421,0.1111111111111111
2538,2023-01-30,14:49:00,East,Crossroad,54.0,32.81,Fog,2,Yellow,0,Major,Poor,Monday,0.2430254184748915,0.23912359786141107,0.1111111111111111
2539,2023-03-02,04:15:00,West,Crossroad,50.0,40.3,Rain,8,Green,0,Major,Fair,Thursday,0.2231866088034718,0.31764335884264594,0.7777777777777777
2540,2023-07-10,08:10:00,North,Highway,156.0,75.82,Snow,5,Green,0,Major,Poor,Monday,0.7489150650960942,0.6900094349512527,0.4444444444444445
2541,2023-10-17,06:57:00,West,Residential,30.0,41.36,Clear,3,Yellow,0,Major,Good,Tuesday,0.12399256044637322,0.3287556347625537,0.2222222222222222
2542,2023-02-08,22:14:00,North,Crossroad,51.0,23.45,Fog,4,Green,1,Major,Poor,Wednesday,0.22814631122132673,0.14100010483279168,0.3333333333333333
2543,2023-05-21,15:20:00,South,Crossroad,69.0,50.6,Fog,2,Red,0,Major,Good,Sunday,0.3174209547427154,0.42562113429080617,0.1111111111111111
2544,2023-11-14,13:07:00,West,Arterial,49.0,45.05,Clear,10,Green,0,Major,Poor,Tuesday,0.21822690638561687,0.36743893489883633,1.0
2545,2023-09-30,08:20:00,South,Residential,51.0,32.86,Clear,2,Green,1,Fatal,Good,Saturday,0.22814631122132673,0.23964776181989728,0.1111111111111111
2546,2023-04-28,10:22:00,North,Residential,13.0,32.94,Clear,3,Red,0,Fatal,Good,Friday,0.039677619342839435,0.24048642415347515,0.2222222222222222
2547,2023-11-24,03:19:00,South,Highway,122.0,77.63,Snow,8,Red,0,Fatal,Poor,Friday,0.5802851828890266,0.7089841702484537,0.7777777777777777
2548,2023-05-14,14:38:00,South,Residential,47.0,29.23,Fog,1,Green,0,Fatal,Good,Sunday,0.208307501549907,0.2015934584337981,0.0
2549,2023-05-01,22:52:00,East,Residential,67.0,28.78,Clear,1,Yellow,0,Fatal,Good,Monday,0.30750154990700557,0.1968759828074222,0.0
2550,2023-10-05,15:31:00,North,Crossroad,34.0,32.54,Snow,10,Yellow,0,Fatal,Fair,Thursday,0.14383137011779293,0.2362931124855855,1.0
2551,2023-04-17,07:48:00,South,Crossroad,70.0,36.01,Fog,1,Green,0,Fatal,Fair,Monday,0.32238065716057035,0.27267009120452873,0.0
2552,2023-08-28,22:34:00,East,Crossroad,54.0,32.62,Fog,3,Green,0,Fatal,Poor,Monday,0.2430254184748915,0.23713177481916342,0.2222222222222222
2553,2023-07-03,23:33:00,Central,Arterial,58.0,33.61,Rain,7,Red,0,Fatal,Poor,Monday,0.2628642281463112,0.24751022119719046,0.6666666666666665
2554,2023-09-02,04:25:00,South,Highway,129.0,64.37,Fog,2,Red,0,Fatal,Fair,Saturday,0.6150030998140111,0.5699758884579097,0.1111111111111111
2555,2023-03-28,11:19:00,South,Residential,28.0,32.65,Fog,4,Green,0,Fatal,Poor,Tuesday,0.11407315561066336,0.23744627319425515,0.3333333333333333
2556,2023-03-23,05:11:00,East,Highway,140.0,105.39,Clear,6,Yellow,0,Fatal,Good,Thursday,0.6695598264104153,1.0,0.5555555555555556
2557,2023-12-06,20:25:00,South,Residential,49.0,20.77,Snow,7,Green,0,Fatal,Poor,Wednesday,0.21822690638561687,0.1129049166579306,0.6666666666666665
2558,2023-05-09,05:41:00,North,Highway,147.0,68.15,Rain,5,Green,1,Fatal,Good,Tuesday,0.7042777433353998,0.6096026837194675,0.4444444444444445
2559,2023-10-21,05:38:00,North,Highway,183.0,59.28,Snow,8,Red,1,Major,Good,Saturday,0.8828270303781772,0.516615997484013,0.7777777777777777
2560,2023-07-24,00:16:00,East,Highway,118.0,70.53,Fog,2,Red,1,Major,Good,Monday,0.5604463732176069,0.6345528881434113,0.1111111111111111
2561,2023-11-28,01:01:00,South,Highway,122.0,75.64,Clear,10,Yellow,0,Major,Good,Tuesday,0.5802851828890266,0.6881224447007024,1.0
2562,2023-07-09,06:34:00,Central,Arterial,44.0,31.44,Rain,8,Green,1,Fatal,Fair,Sunday,0.1934283942963422,0.22476150539888878,0.7777777777777777
2563,2023-04-24,12:54:00,North,Highway,163.0,58.53,Snow,3,Green,0,Fatal,Poor,Monday,0.7836329820210787,0.5087535381067197,0.2222222222222222
2564,2023-12-04,01:20:00,West,Residential,44.0,31.89,Snow,7,Green,0,Fatal,Poor,Monday,0.1934283942963422,0.2294789810252647,0.6666666666666665
2565,2023-01-29,15:27:00,South,Crossroad,52.0,32.78,Fog,3,Green,1,Fatal,Poor,Sunday,0.23310601363918165,0.23880909948631934,0.2222222222222222
2566,2023-06-16,07:29:00,South,Arterial,58.0,38.75,Fog,4,Red,0,Fatal,Good,Friday,0.2628642281463112,0.3013942761295733,0.3333333333333333
2567,2023-12-04,04:54:00,South,Highway,157.0,67.63,Rain,2,Green,1,Fatal,Fair,Monday,0.7538747675139491,0.6041513785512108,0.1111111111111111
2568,2023-05-13,09:45:00,North,Crossroad,18.0,32.4,Fog,1,Green,0,Fatal,Good,Saturday,0.06447613143211407,0.2348254534018241,0.0
2569,2023-05-22,09:07:00,South,Crossroad,59.0,37.83,Rain,7,Red,0,Fatal,Fair,Monday,0.26782393056416615,0.29174965929342694,0.6666666666666665
2570,2023-09-02,13:57:00,North,Crossroad,36.0,26.73,Rain,5,Red,0,Fatal,Poor,Saturday,0.15375077495350278,0.17538526050948738,0.4444444444444445
2571,2023-01-24,08:56:00,West,Highway,138.0,68.29,Snow,2,Red,0,Fatal,Fair,Tuesday,0.6596404215747055,0.6110703428032289,0.1111111111111111
2572,2023-08-14,00:05:00,West,Arterial,70.0,28.74,Rain,3,Red,1,Minor,Poor,Monday,0.32238065716057035,0.1964566516406332,0.2222222222222222
2573,2023-05-27,17:14:00,West,Residential,68.0,32.99,Fog,4,Red,0,Minor,Good,Saturday,0.3124612523248605,0.24101058811196147,0.3333333333333333
2574,2023-05-18,11:27:00,East,Arterial,47.0,30.31,Snow,8,Yellow,0,Minor,Fair,Thursday,0.208307501549907,0.2129153999371003,0.7777777777777777
2575,2023-01-06,05:22:00,East,Residential,64.0,34.6,Rain,7,Red,0,Minor,Good,Friday,0.2926224426534408,0.25788866757521756,0.6666666666666665
2576,2023-01-22,08:44:00,West,Arterial,95.0,25.18,Rain,5,Yellow,1,Minor,Fair,Sunday,0.44637321760694354,0.1591361777964147,0.4444444444444445
2577,2023-01-02,19:21:00,South,Residential,60.0,27.77,Fog,3,Red,0,Minor,Poor,Monday,0.2727836329820211,0.18628787084600062,0.2222222222222222
2578,2023-07-20,23:17:00,South,Residential,32.0,39.89,Clear,4,Green,0,Minor,Poor,Thursday,0.13391196528208307,0.313345214383059,0.3333333333333333
2579,2023-02-09,08:43:00,West,Highway,152.0,87.35,Fog,4,Red,0,Minor,Poor,Thursday,0.7290762554246745,0.8108816437781737,0.3333333333333333
2580,2023-05-31,07:29:00,Central,Residential,46.0,22.96,Fog,1,Green,0,Minor,Fair,Wednesday,0.20334779913205206,0.13586329803962682,0.0
2581,2023-07-12,02:34:00,West,Residential,55.0,15.4,Snow,8,Red,0,Minor,Fair,Wednesday,0.24798512089274644,0.05660970751651116,0.7777777777777777
2582,2023-07-18,07:25:00,Central,Highway,148.0,64.13,Fog,1,Yellow,0,Minor,Fair,Tuesday,0.7092374457532548,0.5674599014571757,0.0
2583,2023-09-22,23:38:00,Central,Highway,165.0,89.74,Clear,8,Green,0,Minor,Fair,Friday,0.7935523868567885,0.8359366809938148,0.7777777777777777
2584,2023-03-27,18:53:00,North,Highway,139.0,62.8,Fog,4,Red,0,Minor,Good,Monday,0.6646001239925604,0.5535171401614425,0.3333333333333333
2585,2023-10-15,12:01:00,East,Arterial,34.0,22.98,Fog,1,Red,0,Minor,Fair,Sunday,0.14383137011779293,0.1360729636230213,0.0
2586,2023-01-19,07:45:00,South,Crossroad,56.0,21.81,Fog,2,Red,0,Minor,Poor,Thursday,0.25294482331060136,0.12380752699444385,0.1111111111111111
2587,2023-07-22,15:41:00,West,Arterial,41.0,30.05,Clear,2,Red,0,Minor,Fair,Saturday,0.17854928704277742,0.21018974735297202,0.1111111111111111
2588,2023-03-11,05:47:00,South,Crossroad,60.0,46.41,Snow,5,Red,0,Minor,Poor,Saturday,0.2727836329820211,0.38169619456966136,0.4444444444444445
2589,2023-11-11,00:49:00,Central,Crossroad,23.0,17.18,Snow,9,Red,0,Minor,Good,Saturday,0.08927464352138871,0.07526994443862041,0.8888888888888888
2590,2023-12-13,19:51:00,North,Crossroad,47.0,32.13,Snow,7,Green,0,Minor,Poor,Wednesday,0.208307501549907,0.23199496802599856,0.6666666666666665
2591,2023-12-15,05:44:00,Central,Crossroad,54.0,28.43,Snow,6,Green,0,Minor,Poor,Friday,0.2430254184748915,0.19320683509801867,0.5555555555555556
2592,2023-11-23,10:54:00,North,Residential,45.0,34.94,Rain,8,Green,1,Fatal,Good,Thursday,0.19838809671419713,0.26145298249292376,0.7777777777777777
2593,2023-10-15,13:48:00,North,Crossroad,70.0,16.36,Snow,7,Green,0,Fatal,Fair,Sunday,0.32238065716057035,0.06667365551944647,0.6666666666666665
2594,2023-02-01,02:25:00,South,Highway,142.0,65.71,Snow,10,Green,0,Fatal,Poor,Wednesday,0.6794792312461252,0.5840234825453401,1.0
2595,2023-09-18,19:05:00,Central,Arterial,31.0,45.85,Snow,3,Green,0,Fatal,Poor,Monday,0.12895226286422815,0.3758255582346158,0.2222222222222222
2596,2023-06-15,06:49:00,South,Crossroad,37.0,39.59,Clear,1,Red,0,Fatal,Poor,Thursday,0.1587104773713577,0.31020023063214175,0.0
2597,2023-06-07,19:16:00,South,Crossroad,61.0,27.27,Fog,2,Green,0,Fatal,Good,Wednesday,0.277743335399876,0.1810462312611385,0.1111111111111111
2598,2023-10-30,17:43:00,South,Highway,113.0,60.57,Rain,10,Red,0,Fatal,Fair,Monday,0.5356478611283323,0.5301394276129573,1.0
2599,2023-02-27,09:22:00,Central,Crossroad,70.0,29.3,Snow,10,Green,0,Fatal,Fair,Monday,0.32238065716057035,0.20232728797567878,1.0
2600,2023-11-12,10:52:00,Central,Crossroad,33.0,39.41,Rain,5,Green,0,Fatal,Fair,Sunday,0.138871667699938,0.3083132403815913,0.4444444444444445
2601,2023-09-29,05:17:00,South,Residential,43.0,27.92,Rain,3,Green,0,Fatal,Poor,Friday,0.18846869187848728,0.18786036272145928,0.2222222222222222
2602,2023-12-22,21:52:00,North,Crossroad,52.0,47.71,Clear,9,Red,0,Fatal,Fair,Friday,0.23310601363918165,0.395324457490303,0.8888888888888888
2603,2023-01-03,12:40:00,West,Residential,97.0,38.62,Rain,6,Yellow,0,Fatal,Good,Tuesday,0.45629262244265345,0.3000314498375091,0.5555555555555556
2604,2023-09-28,18:55:00,North,Highway,173.0,59.95,Snow,10,Yellow,0,Fatal,Fair,Thursday,0.833230006199628,0.5236397945277284,1.0
2605,2023-12-03,04:57:00,Central,Highway,129.0,64.5,Fog,4,Green,0,Fatal,Good,Sunday,0.6150030998140111,0.5713387147499738,0.3333333333333333
2606,2023-02-28,15:03:00,Central,Arterial,52.0,23.37,Snow,1,Yellow,0,Fatal,Fair,Tuesday,0.23310601363918165,0.14016144249921375,0.0
2607,2023-01-25,06:01:00,Central,Highway,146.0,83.99,Clear,7,Red,0,Fatal,Good,Wednesday,0.6993180409175449,0.7756578257679002,0.6666666666666665
2608,2023-03-26,19:26:00,Central,Arterial,57.0,36.03,Fog,3,Red,0,Fatal,Poor,Sunday,0.2579045257284563,0.27287975678792326,0.2222222222222222
2609,2023-01-16,21:54:00,North,Crossroad,55.0,27.94,Rain,10,Yellow,0,Fatal,Poor,Monday,0.24798512089274644,0.18807002830485375,1.0
2610,2023-10-17,05:41:00,West,Residential,39.0,28.01,Clear,9,Green,1,Fatal,Fair,Tuesday,0.16862988220706757,0.18880385784673448,0.8888888888888888
2611,2023-12-17,03:46:00,Central,Crossroad,85.0,40.13,Clear,7,Green,0,Fatal,Fair,Sunday,0.39677619342839426,0.31586120138379287,0.6666666666666665
2612,2023-01-08,17:02:00,Central,Arterial,45.0,30.71,Clear,2,Green,0,Fatal,Poor,Sunday,0.19838809671419713,0.21710871160499007,0.1111111111111111
2613,2023-11-22,05:59:00,West,Arterial,108.0,23.41,Fog,2,Red,0,Fatal,Fair,Wednesday,0.5108493490390577,0.14058077366600275,0.1111111111111111
2614,2023-11-01,12:40:00,South,Residential,41.0,35.33,Fog,4,Yellow,0,Fatal,Poor,Wednesday,0.17854928704277742,0.2655414613691162,0.3333333333333333
2615,2023-02-11,05:00:00,East,Arterial,62.0,39.66,Fog,3,Green,0,Fatal,Poor,Saturday,0.28270303781773093,0.3109340601740224,0.2222222222222222
2616,2023-11-02,00:37:00,North,Arterial,86.0,36.05,Rain,4,Red,1,Fatal,Fair,Thursday,0.4017358958462492,0.2730894223713177,0.3333333333333333
2617,2023-05-17,18:28:00,West,Highway,128.0,61.94,Rain,8,Yellow,1,Major,Fair,Wednesday,0.6100433973961562,0.5445015200754796,0.7777777777777777
2618,2023-05-05,12:20:00,South,Residential,56.0,60.68,Clear,4,Red,0,Major,Fair,Friday,0.25294482331060136,0.531292588321627,0.3333333333333333
2619,2023-08-06,08:32:00,North,Crossroad,22.0,41.62,Fog,1,Red,0,Major,Poor,Sunday,0.08431494110353378,0.33148128734668203,0.0
2620,2023-07-24,22:17:00,Central,Arterial,53.0,48.38,Clear,10,Red,0,Major,Poor,Monday,0.23806571605703658,0.40234825453401823,1.0
2621,2023-09-13,07:33:00,East,Residential,47.0,25.26,Snow,4,Red,0,Major,Good,Wednesday,0.208307501549907,0.1599748401299927,0.3333333333333333
2622,2023-04-29,13:02:00,West,Crossroad,65.0,37.24,Snow,9,Yellow,0,Major,Poor,Saturday,0.2975821450712957,0.2855645245832897,0.8888888888888888
2623,2023-10-27,02:08:00,East,Residential,69.0,31.89,Snow,3,Yellow,0,Major,Good,Friday,0.3174209547427154,0.2294789810252647,0.2222222222222222
2624,2023-05-12,05:38:00,Central,Crossroad,38.0,19.53,Rain,10,Green,0,Major,Fair,Friday,0.16367017978921264,0.0999056504874725,1.0
2625,2023-01-06,12:26:00,West,Highway,166.0,67.39,Snow,7,Yellow,0,Major,Poor,Friday,0.7985120892746435,0.601635391550477,0.6666666666666665
2626,2023-06-26,12:39:00,Central,Arterial,30.0,27.69,Rain,9,Green,0,Major,Fair,Monday,0.12399256044637322,0.1854492085124227,0.8888888888888888
2627,2023-07-24,17:32:00,West,Crossroad,40.0,20.14,Snow,6,Yellow,0,Major,Good,Monday,0.1735895846249225,0.10630045078100432,0.5555555555555556
2628,2023-08-11,00:19:00,North,Arterial,33.0,22.93,Fog,1,Yellow,0,Major,Good,Friday,0.138871667699938,0.1355487996645351,0.0
2629,2023-05-09,19:52:00,South,Highway,141.0,58.09,Fog,2,Green,0,Major,Poor,Tuesday,0.6745195288282703,0.5041408952720411,0.1111111111111111
2630,2023-11-03,02:09:00,South,Crossroad,17.0,60.23,Clear,2,Green,0,Major,Good,Friday,0.059516429014259145,0.526575112695251,0.1111111111111111
2631,2023-01-26,20:42:00,West,Crossroad,75.0,25.77,Rain,2,Yellow,0,Major,Poor,Thursday,0.347179169249845,0.16532131250655202,0.1111111111111111
2632,2023-06-06,23:41:00,South,Highway,155.0,67.34,Fog,1,Yellow,0,Major,Poor,Tuesday,0.7439553626782393,0.6011112275919909,0.0
2633,2023-03-02,00:13:00,Central,Crossroad,73.0,25.45,Fog,4,Green,1,Fatal,Poor,Thursday,0.33725976441413513,0.1619666631722403,0.3333333333333333
2634,2023-11-10,17:27:00,East,Crossroad,71.0,27.62,Fog,2,Green,0,Fatal,Poor,Friday,0.3273403595784253,0.18471537897054197,0.1111111111111111
2635,2023-01-06,10:39:00,South,Highway,123.0,69.79,Rain,4,Green,1,Major,Fair,Friday,0.5852448853068816,0.6267952615578154,0.3333333333333333
2636,2023-08-07,13:38:00,North,Residential,75.0,52.7,Snow,9,Green,0,Major,Poor,Monday,0.347179169249845,0.4476360205472272,0.8888888888888888
2637,2023-01-18,20:54:00,East,Crossroad,26.0,37.59,Rain,8,Green,0,Major,Good,Wednesday,0.10415375077495351,0.2892336722926932,0.7777777777777777
2638,2023-05-06,20:59:00,North,Crossroad,41.0,38.27,Snow,9,Red,0,Major,Good,Saturday,0.17854928704277742,0.2963623021281057,0.8888888888888888
2639,2023-06-20,15:09:00,East,Highway,120.0,53.9,Fog,4,Green,0,Major,Fair,Tuesday,0.5703657780533168,0.46021595555089634,0.3333333333333333
2640,2023-12-30,05:20:00,South,Highway,134.0,64.63,Rain,10,Red,0,Major,Poor,Saturday,0.6398016119032858,0.5727015410420379,1.0
2641,2023-07-27,03:00:00,North,Crossroad,37.0,37.27,Snow,3,Red,1,Major,Good,Thursday,0.1587104773713577,0.2858790229583814,0.2222222222222222
2642,2023-02-01,07:26:00,North,Arterial,70.0,46.0,Clear,6,Green,0,Major,Poor,Wednesday,0.32238065716057035,0.37739805011007443,0.5555555555555556
2643,2023-10-26,19:46:00,North,Arterial,82.0,35.33,Snow,8,Green,1,Major,Good,Thursday,0.3818970861748295,0.2655414613691162,0.7777777777777777
2644,2023-04-05,09:54:00,East,Residential,25.0,42.91,Snow,10,Red,1,Major,Poor,Wednesday,0.09919404835709858,0.34500471747562633,1.0
2645,2023-09-10,13:01:00,West,Crossroad,37.0,39.28,Rain,2,Green,0,Major,Fair,Sunday,0.1587104773713577,0.3069504140895272,0.1111111111111111
2646,2023-01-03,22:53:00,West,Crossroad,81.0,35.65,Fog,1,Green,0,Major,Poor,Tuesday,0.37693738375697455,0.268896110703428,0.0
2647,2023-11-19,01:58:00,Central,Residential,20.0,30.82,Clear,4,Red,0,Major,Poor,Sunday,0.07439553626782393,0.21826187231365973,0.3333333333333333
2648,2023-03-27,17:37:00,East,Highway,176.0,62.65,Fog,2,Red,0,Major,Fair,Monday,0.8481091134531927,0.5519446482859839,0.1111111111111111
2649,2023-01-19,19:52:00,North,Residential,51.0,47.59,Clear,9,Red,0,Major,Fair,Thursday,0.22814631122132673,0.3940664639899361,0.8888888888888888
2650,2023-02-18,10:57:00,West,Residential,63.0,34.23,Fog,4,Yellow,0,Major,Poor,Saturday,0.28766274023558586,0.2540098542824195,0.3333333333333333
2651,2023-05-08,19:42:00,North,Crossroad,45.0,36.87,Clear,8,Yellow,1,Major,Fair,Monday,0.19838809671419713,0.28168571129049164,0.7777777777777777
2652,2023-01-06,18:15:00,North,Residential,67.0,36.43,Fog,3,Red,0,Major,Good,Friday,0.30750154990700557,0.277073068455813,0.2222222222222222
2653,2023-05-08,19:59:00,Central,Arterial,44.0,40.66,Rain,1,Green,0,Major,Poor,Monday,0.1934283942963422,0.32141733934374667,0.0
2654,2023-10-29,12:25:00,South,Highway,147.0,57.19,Rain,9,Yellow,0,Major,Fair,Sunday,0.7042777433353998,0.49470594401928925,0.8888888888888888
2655,2023-12-17,08:40:00,North,Crossroad,34.0,30.21,Clear,6,Green,0,Major,Fair,Sunday,0.14383137011779293,0.2118670720201279,0.5555555555555556
2656,2023-12-24,10:05:00,West,Residential,44.0,41.87,Snow,4,Yellow,0,Major,Poor,Sunday,0.1934283942963422,0.3341021071391131,0.3333333333333333
