traffic_id,date,time,city_zone,road_type,vehicle_count,avg_speed,weather,visibility,traffic_signal,accident_occurred,accident_severity,road_condition,day_of_week
2247,2023-10-20,14:08:00,North,Arterial,38,35.41,Clear,8,Red,0,None,Good,Friday
2248,2023-09-23,11:12:00,East,Crossroad,67,45.42,Fog,2,Red,0,None,Fair,Saturday
2249,2023-03-06,01:15:00,North,Highway,133,72.61,Fog,4,Red,0,None,Poor,Monday
2250,2023-07-15,02:09:00,Central,Arterial,6,28.06,Clear,6,Green,0,None,Good,Saturday
2251,2023-02-28,06:46:00,West,Residential,30,21.18,Snow,10,Red,0,None,Poor,Tuesday
2252,2023-06-19,18:21:00,West,Highway,118,67.3,Snow,10,Green,0,None,Poor,Monday
2253,2023-02-05,08:45:00,East,Residential,45,35.04,Rain,6,Red,0,None,Poor,Sunday
2254,2023-04-24,02:04:00,South,Residential,63,42.66,Clear,3,Green,0,None,Fair,Monday
2255,2023-07-28,05:59:00,South,Highway,163,63.44,Rain,8,Green,0,None,Fair,Friday
2256,2023-05-16,13:13:00,North,Highway,126,72.46,Fog,4,Green,0,None,Poor,Tuesday
2257,2023-08-01,16:47:00,West,Highway,138,70.64,Clear,6,Yellow,0,None,Poor,Tuesday
2258,2023-03-14,18:55:00,East,Crossroad,46,30.87,Clear,2,Green,0,None,Poor,Tuesday
2259,2023-09-07,14:56:00,East,Highway,141,66.75,Snow,1,Red,0,None,Good,Thursday
2260,2023-06-13,01:09:00,South,Residential,56,31.02,Clear,9,Green,0,None,Good,Tuesday
2261,2023-05-24,13:25:00,East,Arterial,40,40.59,Snow,3,Red,0,None,Poor,Wednesday
2262,2023-03-10,16:09:00,Central,Arterial,59,60.75,Clear,3,Green,0,None,Good,Friday
2263,2023-10-21,03:13:00,South,Highway,173,73.15,Rain,4,Green,0,None,Good,Saturday
2264,2023-08-28,14:04:00,North,Crossroad,22,38.11,Snow,8,Red,0,None,Good,Monday
2265,2023-03-14,15:39:00,Central,Residential,48,27.59,Fog,1,Green,1,Fatal,Poor,Tuesday
2266,2023-07-09,06:03:00,North,Arterial,53,39.56,Rain,9,Yellow,0,None,Poor,Sunday
2267,2023-09-07,05:15:00,North,Arterial,60,24.97,Fog,1,Yellow,1,Major,Good,Thursday
2268,2023-08-23,02:51:00,Central,Highway,164,73.62,Clear,3,Red,0,None,Poor,Wednesday
2269,2023-12-05,04:18:00,North,Residential,54,36.97,Clear,7,Red,0,None,Poor,Tuesday
2270,2023-05-13,21:56:00,Central,Crossroad,45,47.66,Clear,8,Red,0,None,Poor,Saturday
2271,2023-05-14,13:06:00,Central,Arterial,29,47.56,Fog,3,Green,0,None,Fair,Sunday
2272,2023-04-27,17:55:00,West,Arterial,13,27.22,Snow,6,Yellow,0,None,Good,Thursday
2273,2023-02-02,05:09:00,East,Highway,157,68.67,Fog,3,Red,0,None,Fair,Thursday
2274,2023-09-17,23:47:00,South,Arterial,47,31.54,Snow,4,Green,0,None,Poor,Sunday
2275,2023-02-09,05:06:00,South,Highway,158,77.69,Clear,9,Green,0,None,Good,Thursday
2276,2023-09-20,01:15:00,East,Crossroad,77,48.39,Clear,8,Yellow,0,None,Good,Wednesday
2277,2023-09-06,09:44:00,North,Arterial,67,24.27,Rain,10,Red,0,None,Good,Wednesday
2278,2023-11-13,08:44:00,East,Arterial,48,29.6,Fog,4,Yellow,0,None,Good,Monday
2279,2023-03-31,04:57:00,West,Crossroad,29,34.88,Fog,4,Green,0,None,Good,Friday
2280,2023-01-11,11:54:00,East,Arterial,39,37.24,Rain,3,Green,0,None,Fair,Wednesday
2281,2023-06-14,21:51:00,East,Crossroad,28,45.75,Rain,1,Green,0,None,Poor,Wednesday
2282,2023-04-11,06:18:00,East,Residential,32,33.75,Snow,9,Green,0,None,Fair,Tuesday
2283,2023-09-13,16:38:00,Central,Residential,65,34.29,Clear,1,Red,0,None,Fair,Wednesday
2284,2023-01-06,11:39:00,West,Residential,67,27.71,Clear,4,Yellow,0,None,Fair,Friday
2285,2023-08-18,15:16:00,Central,Arterial,79,32.11,Snow,4,Red,0,None,Poor,Friday
2286,2023-11-03,23:20:00,West,Arterial,38,29.61,Fog,4,Green,0,None,Fair,Friday
2287,2023-03-29,05:58:00,East,Arterial,66,34.16,Clear,7,Red,0,None,Good,Wednesday
2288,2023-02-12,04:51:00,Central,Arterial,35,37.78,Clear,10,Yellow,0,None,Fair,Sunday
2289,2023-03-22,04:37:00,East,Highway,126,98.21,Clear,4,Red,1,Fatal,Fair,Wednesday
2290,2023-06-12,10:48:00,Central,Crossroad,38,38.65,Rain,8,Red,0,None,Good,Monday
2291,2023-03-20,20:26:00,South,Residential,54,24.12,Rain,7,Green,1,Fatal,Fair,Monday
2292,2023-05-13,19:32:00,North,Residential,49,47.84,Clear,2,Green,0,None,Good,Saturday
2293,2023-10-03,01:02:00,East,Arterial,46,41.54,Rain,2,Green,1,Minor,Poor,Tuesday
2294,2023-02-18,05:50:00,North,Residential,70,39.35,Fog,1,Yellow,0,None,Poor,Saturday
2295,2023-10-03,04:55:00,West,Crossroad,40,23.36,Snow,1,Red,1,Fatal,Fair,Tuesday
2296,2023-02-26,16:20:00,East,Highway,137,65.57,Snow,3,Red,0,None,Fair,Sunday
2297,2023-12-11,00:02:00,West,Arterial,60,14.63,Snow,9,Red,0,None,Poor,Monday
2298,2023-06-10,16:20:00,West,Crossroad,49,33.26,Fog,3,Red,0,None,Poor,Saturday
2299,2023-03-02,19:27:00,South,Arterial,44,42.33,Fog,1,Yellow,0,None,Good,Thursday
2300,2023-08-12,04:11:00,North,Arterial,58,42.48,Rain,2,Green,1,Minor,Fair,Saturday
2301,2023-11-10,08:34:00,South,Highway,145,71.5,Fog,1,Yellow,1,Fatal,Fair,Friday
2302,2023-08-17,04:52:00,West,Residential,82,53.12,Clear,9,Yellow,0,None,Good,Thursday
2303,2023-02-26,23:35:00,North,Highway,128,61.97,Rain,7,Red,1,Fatal,Fair,Sunday
2304,2023-03-28,22:00:00,North,Highway,143,67.91,Fog,2,Green,0,None,Poor,Tuesday
2305,2023-04-10,17:25:00,South,Highway,163,71.61,Clear,1,Red,0,None,Poor,Monday
2306,2023-04-02,08:15:00,Central,Arterial,51,19.8,Clear,3,Red,0,None,Poor,Sunday
2307,2023-11-12,05:42:00,Central,Highway,178,74.88,Clear,9,Red,0,None,Fair,Sunday
2308,2023-03-25,14:48:00,West,Arterial,51,29.52,Rain,4,Green,0,None,Poor,Saturday
2309,2023-09-14,19:57:00,West,Arterial,72,10.0,Rain,2,Red,0,None,Fair,Thursday
2310,2023-11-22,03:56:00,Central,Crossroad,49,31.15,Rain,2,Red,0,None,Fair,Wednesday
2311,2023-10-10,09:49:00,North,Highway,140,97.26,Clear,9,Green,0,None,Good,Tuesday
2312,2023-04-13,07:45:00,Central,Arterial,32,47.72,Clear,9,Yellow,0,None,Poor,Thursday
2313,2023-04-25,11:57:00,South,Crossroad,57,52.62,Clear,6,Yellow,0,None,Fair,Tuesday
2314,2023-12-25,00:25:00,West,Crossroad,36,26.14,Snow,1,Green,0,None,Poor,Monday
2315,2023-11-19,23:23:00,Central,Arterial,71,44.25,Clear,9,Yellow,0,None,Poor,Sunday
2316,2023-12-01,08:15:00,North,Arterial,19,27.69,Snow,7,Yellow,0,None,Fair,Friday
2317,2023-09-15,22:07:00,East,Crossroad,57,38.7,Rain,5,Yellow,0,None,Poor,Friday
2318,2023-09-12,05:47:00,North,Arterial,36,10.0,Snow,7,Red,0,None,Fair,Tuesday
2319,2023-03-29,19:55:00,East,Highway,160,54.24,Rain,4,Red,0,None,Fair,Wednesday
2320,2023-09-17,18:36:00,South,Residential,9,10.0,Fog,3,Green,0,None,Poor,Sunday
2321,2023-11-18,20:00:00,West,Residential,66,33.03,Rain,1,Yellow,0,None,Poor,Saturday
2322,2023-11-18,15:09:00,Central,Crossroad,45,43.11,Snow,2,Yellow,0,None,Fair,Saturday
2323,2023-10-21,19:25:00,West,Highway,162,96.16,Clear,8,Yellow,0,None,Poor,Saturday
2324,2023-12-15,15:16:00,Central,Residential,22,31.72,Fog,1,Red,0,None,Fair,Friday
2325,2023-04-10,19:51:00,Central,Residential,17,37.71,Clear,4,Red,0,None,Fair,Monday
2326,2023-08-23,16:40:00,East,Arterial,45,37.01,Snow,9,Yellow,0,None,Poor,Wednesday
2327,2023-02-24,12:18:00,Central,Highway,150,68.99,Fog,1,Red,0,None,Fair,Friday
2328,2023-03-27,21:40:00,Central,Crossroad,64,61.55,Clear,2,Red,0,None,Good,Monday
2329,2023-01-17,05:25:00,South,Crossroad,43,30.59,Clear,5,Red,0,None,Fair,Tuesday
2330,2023-02-01,00:53:00,Central,Arterial,54,25.58,Fog,3,Yellow,0,None,Fair,Wednesday
2331,2023-04-24,00:35:00,Central,Arterial,79,37.17,Clear,5,Red,0,None,Fair,Monday
2332,2023-10-04,17:15:00,Central,Crossroad,38,28.23,Fog,3,Yellow,0,None,Good,Wednesday
2333,2023-05-02,00:09:00,West,Residential,64,38.42,Clear,4,Green,1,Major,Good,Tuesday
2334,2023-07-19,21:25:00,North,Residential,37,45.32,Rain,7,Green,0,None,Fair,Wednesday
2335,2023-10-13,08:49:00,Central,Arterial,32,32.28,Snow,5,Yellow,0,None,Poor,Friday
2336,2023-10-19,01:32:00,West,Highway,163,63.69,Clear,3,Yellow,0,None,Fair,Thursday
2337,2023-11-26,01:01:00,North,Arterial,59,23.56,Snow,2,Red,1,Major,Poor,Sunday
2338,2023-06-01,09:16:00,South,Highway,166,56.3,Snow,6,Red,0,None,Fair,Thursday
2339,2023-10-14,12:52:00,East,Arterial,63,40.85,Fog,2,Green,0,None,Fair,Saturday
2340,2023-03-06,03:20:00,East,Crossroad,67,34.01,Snow,7,Green,0,None,Fair,Monday
2341,2023-04-05,05:07:00,Central,Highway,145,59.39,Fog,3,Green,0,None,Good,Wednesday
2342,2023-01-16,08:31:00,East,Crossroad,79,26.4,Snow,5,Red,0,None,Poor,Monday
2343,2023-06-16,11:38:00,South,Crossroad,29,37.32,Fog,2,Green,0,None,Good,Friday
2344,2023-06-10,00:31:00,North,Arterial,34,24.4,Fog,3,Red,0,None,Poor,Saturday
2345,2023-03-27,22:53:00,Central,Highway,121,75.17,Clear,7,Yellow,0,None,Good,Monday
2346,2023-04-05,02:59:00,North,Crossroad,48,33.94,Rain,8,Yellow,0,None,Good,Wednesday
2347,2023-08-06,08:34:00,Central,Arterial,69,36.22,Fog,3,Yellow,0,None,Fair,Sunday
2348,2023-03-29,05:37:00,East,Arterial,46,30.41,Fog,3,Green,1,Minor,Poor,Wednesday
2349,2023-09-15,10:31:00,East,Highway,160,74.18,Snow,6,Green,0,None,Good,Friday
2350,2023-09-28,20:03:00,East,Residential,52,35.31,Clear,8,Red,0,None,Fair,Thursday
2351,2023-08-30,07:48:00,East,Arterial,30,20.44,Fog,4,Green,0,None,Fair,Wednesday
2352,2023-06-01,03:53:00,West,Highway,163,68.62,Fog,4,Yellow,0,None,Fair,Thursday
2353,2023-05-29,19:13:00,North,Residential,61,30.97,Rain,9,Red,1,Minor,Poor,Monday
2354,2023-03-05,16:13:00,West,Highway,178,75.16,Clear,4,Yellow,0,None,Good,Sunday
2355,2023-09-24,19:11:00,West,Highway,169,63.69,Snow,3,Yellow,0,None,Poor,Sunday
2356,2023-10-13,02:22:00,South,Crossroad,37,36.74,Snow,5,Green,0,None,Good,Friday
2357,2023-08-11,05:20:00,North,Residential,58,34.86,Rain,5,Green,0,None,Fair,Friday
2358,2023-12-05,06:59:00,East,Arterial,51,31.7,Snow,2,Yellow,0,None,Good,Tuesday
2359,2023-02-24,11:27:00,West,Arterial,97,41.47,Fog,4,Red,1,Major,Fair,Friday
2360,2023-08-15,23:24:00,South,Crossroad,64,41.12,Clear,4,Red,0,None,Good,Tuesday
2361,2023-03-11,18:38:00,Central,Residential,70,36.14,Snow,5,Yellow,0,None,Fair,Saturday
2362,2023-06-24,01:39:00,Central,Highway,150,76.96,Clear,9,Green,0,None,Good,Saturday
2363,2023-06-24,15:14:00,Central,Highway,148,38.64,Rain,6,Yellow,0,None,Poor,Saturday
2364,2023-12-27,02:34:00,Central,Crossroad,54,28.09,Fog,3,Red,0,None,Good,Wednesday
2365,2023-09-21,16:19:00,Central,Crossroad,81,32.15,Fog,3,Red,0,None,Good,Thursday
2366,2023-09-09,10:40:00,Central,Residential,26,31.6,Rain,2,Yellow,0,None,Poor,Saturday
2367,2023-01-27,05:09:00,North,Crossroad,29,35.79,Snow,10,Yellow,0,None,Poor,Friday
2368,2023-12-06,20:53:00,North,Arterial,55,39.66,Fog,2,Yellow,0,None,Poor,Wednesday
2369,2023-08-20,02:29:00,North,Residential,34,32.27,Fog,1,Red,0,None,Fair,Sunday
2370,2023-04-16,13:31:00,South,Crossroad,22,47.01,Clear,4,Green,0,None,Good,Sunday
2371,2023-04-18,16:32:00,East,Crossroad,60,44.96,Clear,4,Green,0,None,Poor,Tuesday
2372,2023-09-09,17:05:00,East,Residential,50,44.15,Clear,10,Green,0,None,Poor,Saturday
2373,2023-10-21,20:54:00,South,Highway,182,61.72,Snow,1,Red,0,None,Poor,Saturday
2374,2023-03-17,17:55:00,West,Crossroad,52,23.31,Rain,2,Green,0,None,Fair,Friday
2375,2023-12-03,10:47:00,Central,Highway,132,64.78,Snow,6,Yellow,0,None,Good,Sunday
2376,2023-12-11,12:01:00,North,Highway,172,61.95,Rain,1,Yellow,0,None,Good,Monday
2377,2023-09-30,04:54:00,Central,Crossroad,45,28.74,Fog,3,Green,0,None,Poor,Saturday
2378,2023-05-05,23:27:00,North,Highway,139,66.36,Fog,1,Yellow,1,Major,Good,Friday
2379,2023-02-01,04:19:00,South,Crossroad,20,42.25,Rain,6,Red,0,None,Good,Wednesday
2380,2023-09-29,15:13:00,West,Crossroad,36,37.78,Rain,4,Red,0,None,Good,Friday
2381,2023-09-18,23:38:00,West,Arterial,24,37.35,Rain,10,Red,1,Minor,Good,Monday
2382,2023-11-17,10:34:00,East,Crossroad,63,43.84,Clear,5,Red,0,None,Poor,Friday
2383,2023-05-07,02:41:00,East,Crossroad,30,34.0,Snow,8,Green,0,None,Poor,Sunday
2384,2023-07-02,11:50:00,North,Highway,126,61.98,Snow,7,Red,0,None,Good,Sunday
2385,2023-11-11,01:42:00,South,Arterial,70,38.37,Snow,8,Red,1,Minor,Good,Saturday
2386,2023-10-06,19:26:00,West,Crossroad,50,30.25,Clear,5,Red,0,None,Good,Friday
2387,2023-02-12,12:51:00,East,Residential,62,40.19,Clear,7,Yellow,1,Minor,Poor,Sunday
2388,2023-11-16,22:29:00,East,Arterial,5,38.26,Fog,3,Yellow,0,None,Poor,Thursday
2389,2023-05-16,01:23:00,North,Highway,149,73.62,Rain,9,Yellow,1,Major,Poor,Tuesday
2390,2023-04-20,00:16:00,South,Crossroad,28,10.0,Snow,3,Green,0,None,Fair,Thursday
2391,2023-09-18,03:16:00,East,Residential,55,34.33,Snow,10,Green,0,None,Poor,Monday
2392,2023-06-12,06:59:00,North,Crossroad,16,30.22,Clear,7,Red,0,None,Fair,Monday
2393,2023-12-04,19:40:00,North,Arterial,105,29.56,Rain,5,Yellow,0,None,Poor,Monday
2394,2023-09-18,14:48:00,East,Residential,64,26.79,Fog,2,Green,0,None,Poor,Monday
2395,2023-06-18,17:47:00,West,Arterial,8,30.64,Snow,5,Green,0,None,Fair,Sunday
2396,2023-01-11,20:27:00,Central,Highway,144,76.0,Clear,1,Red,0,None,Fair,Wednesday
2397,2023-04-17,18:32:00,Central,Highway,147,66.11,Snow,8,Green,0,None,Poor,Monday
2398,2023-07-03,16:14:00,South,Arterial,46,21.89,Snow,8,Red,1,Major,Fair,Monday
2399,2023-02-18,07:45:00,North,Highway,159,60.51,Clear,9,Red,0,None,Good,Saturday
2400,2023-08-03,00:11:00,Central,Arterial,8,37.91,Snow,5,Green,0,None,Fair,Thursday
2401,2023-01-21,08:04:00,South,Arterial,60,39.43,Clear,6,Yellow,0,None,Good,Saturday
2402,2023-03-10,00:17:00,East,Highway,122,72.92,Clear,8,Green,0,None,Poor,Friday
2403,2023-12-27,08:06:00,Central,Arterial,44,19.23,Rain,4,Red,0,None,Fair,Wednesday
2404,2023-11-26,02:03:00,Central,Crossroad,35,37.22,Fog,2,Green,1,Major,Poor,Sunday
2405,2023-10-06,14:01:00,Central,Crossroad,78,28.64,Rain,5,Yellow,0,None,Fair,Friday
2406,2023-10-22,13:13:00,South,Arterial,65,16.69,Fog,3,Green,0,None,Fair,Sunday
2407,2023-04-05,09:00:00,East,Arterial,63,25.57,Rain,2,Red,0,None,Good,Wednesday
2408,2023-11-15,01:02:00,South,Residential,56,30.02,Snow,2,Yellow,0,None,Fair,Wednesday
2409,2023-04-21,01:30:00,North,Arterial,76,25.0,Snow,3,Red,1,Minor,Poor,Friday
2410,2023-01-18,01:38:00,East,Arterial,62,29.76,Snow,3,Red,1,Major,Poor,Wednesday
2411,2023-04-11,13:34:00,Central,Highway,146,78.16,Clear,8,Red,0,None,Fair,Tuesday
2412,2023-01-16,01:06:00,West,Arterial,33,31.89,Rain,1,Red,1,Major,Poor,Monday
2413,2023-04-21,19:29:00,North,Arterial,48,42.41,Clear,3,Yellow,0,None,Fair,Friday
2414,2023-02-25,06:34:00,West,Highway,151,70.38,Snow,7,Green,0,None,Poor,Saturday
2415,2023-04-06,03:01:00,East,Residential,68,23.6,Fog,1,Yellow,0,None,Fair,Thursday
2416,2023-02-26,18:10:00,Central,Highway,167,54.51,Snow,5,Green,0,None,Fair,Sunday
2417,2023-07-28,01:09:00,South,Residential,61,36.96,Fog,3,Green,0,None,Good,Friday
2418,2023-11-28,12:00:00,South,Residential,11,32.74,Rain,5,Green,0,None,Poor,Tuesday
2419,2023-03-14,23:58:00,North,Residential,40,25.93,Fog,4,Yellow,0,None,Fair,Tuesday
2420,2023-07-12,19:01:00,South,Arterial,77,26.77,Snow,6,Yellow,0,None,Poor,Wednesday
2421,2023-04-26,04:30:00,West,Highway,133,64.61,Snow,9,Yellow,1,Fatal,Fair,Wednesday
2422,2023-03-10,08:22:00,East,Residential,63,38.58,Clear,3,Red,0,None,Good,Friday
2423,2023-10-22,21:07:00,East,Highway,173,68.25,Rain,7,Red,0,None,Poor,Sunday
2424,2023-12-26,09:46:00,Central,Crossroad,6,27.76,Fog,4,Red,0,None,Poor,Tuesday
2425,2023-09-21,21:26:00,South,Arterial,38,35.83,Snow,1,Red,0,None,Good,Thursday
2426,2023-05-18,09:29:00,East,Highway,97,84.39,Rain,9,Red,0,None,Poor,Thursday
2427,2023-10-17,03:36:00,North,Crossroad,60,33.19,Fog,2,Yellow,1,Major,Poor,Tuesday
2428,2023-01-23,01:25:00,Central,Arterial,73,50.75,Snow,3,Yellow,0,None,Poor,Monday
2429,2023-06-16,07:17:00,Central,Residential,67,39.59,Snow,1,Red,0,None,Fair,Friday
2430,2023-03-02,07:36:00,Central,Crossroad,52,30.87,Fog,2,Red,1,Minor,Fair,Thursday
2431,2023-03-28,02:10:00,South,Crossroad,40,25.39,Rain,6,Green,1,Minor,Fair,Tuesday
2432,2023-04-22,00:03:00,North,Highway,136,53.2,Snow,7,Green,0,None,Fair,Saturday
2433,2023-10-31,03:39:00,North,Highway,148,63.15,Clear,2,Green,0,None,Fair,Tuesday
2434,2023-01-02,00:37:00,North,Crossroad,53,31.71,Rain,8,Green,0,None,Good,Monday
2435,2023-08-22,23:53:00,Central,Crossroad,52,34.78,Clear,9,Red,0,None,Good,Tuesday
2436,2023-06-22,09:34:00,North,Crossroad,111,42.88,Snow,4,Red,1,Minor,Fair,Thursday
2437,2023-11-02,18:32:00,East,Arterial,25,33.86,Rain,2,Red,0,None,Good,Thursday
2438,2023-05-06,14:05:00,North,Highway,137,55.88,Fog,3,Green,0,None,Poor,Saturday
2439,2023-06-18,16:09:00,Central,Residential,23,35.46,Rain,5,Green,0,None,Good,Sunday
2440,2023-12-07,00:04:00,East,Arterial,36,39.74,Fog,4,Green,0,None,Fair,Thursday
2441,2023-08-17,10:24:00,Central,Residential,69,42.99,Fog,3,Yellow,0,None,Poor,Thursday
2442,2023-08-10,14:09:00,North,Highway,132,84.75,Clear,5,Yellow,0,None,Good,Thursday
2443,2023-01-09,04:45:00,Central,Highway,162,60.21,Rain,4,Green,0,None,Poor,Monday
2444,2023-11-02,09:00:00,South,Crossroad,34,44.88,Rain,6,Green,0,None,Poor,Thursday
2445,2023-02-05,15:16:00,East,Arterial,54,37.09,Snow,4,Green,0,None,Fair,Sunday
2446,2023-03-23,07:22:00,West,Highway,133,67.81,Clear,3,Red,0,None,Good,Thursday
2447,2023-10-14,04:35:00,East,Highway,138,78.76,Clear,2,Yellow,0,None,Fair,Saturday
2448,2023-11-20,10:22:00,Central,Highway,128,63.92,Fog,1,Yellow,0,None,Fair,Monday
2449,2023-02-01,14:38:00,South,Arterial,16,28.8,Clear,7,Red,1,Minor,Fair,Wednesday
2450,2023-03-07,17:15:00,Central,Arterial,63,36.83,Snow,2,Green,0,None,Good,Tuesday
2451,2023-03-31,06:57:00,South,Crossroad,42,29.82,Clear,3,Red,1,Major,Good,Friday
2452,2023-09-30,22:23:00,North,Crossroad,29,29.01,Snow,4,Red,0,None,Fair,Saturday
2453,2023-05-13,09:24:00,North,Residential,62,39.43,Rain,7,Green,0,None,Fair,Saturday
2454,2023-11-21,09:24:00,North,Highway,140,68.47,Clear,1,Red,0,None,Good,Tuesday
2455,2023-11-17,06:46:00,East,Crossroad,55,25.41,Rain,6,Red,0,None,Good,Friday
2456,2023-08-04,02:31:00,West,Arterial,39,42.6,Rain,3,Red,0,None,Good,Friday
2457,2023-12-09,05:25:00,West,Highway,166,65.26,Snow,7,Red,0,None,Poor,Saturday
2458,2023-12-24,12:09:00,South,Residential,24,42.11,Clear,7,Yellow,0,None,Fair,Sunday
2459,2023-08-15,16:54:00,East,Residential,71,28.99,Snow,3,Red,0,None,Good,Tuesday
2460,2023-11-24,06:23:00,North,Highway,177,74.34,Snow,5,Green,0,None,Poor,Friday
2461,2023-09-05,09:09:00,South,Arterial,83,34.44,Fog,3,Red,1,Fatal,Good,Tuesday
2462,2023-08-03,23:48:00,West,Arterial,61,54.14,Clear,6,Green,0,None,Good,Thursday
2463,2023-08-10,08:38:00,East,Arterial,58,27.99,Fog,2,Red,1,Major,Poor,Thursday
2464,2023-12-04,22:17:00,East,Highway,141,82.39,Clear,10,Green,0,None,Poor,Monday
2465,2023-04-11,17:35:00,North,Arterial,24,30.85,Snow,7,Green,0,None,Good,Tuesday
2466,2023-04-26,10:43:00,Central,Residential,71,14.47,Rain,9,Yellow,0,None,Good,Wednesday
2467,2023-10-28,13:34:00,North,Crossroad,80,40.98,Snow,6,Red,0,None,Good,Saturday
2468,2023-02-21,01:11:00,North,Arterial,40,36.35,Fog,3,Red,1,Fatal,Good,Tuesday
2469,2023-04-06,07:55:00,North,Highway,150,73.84,Snow,10,Green,0,None,Fair,Thursday
2470,2023-09-28,13:00:00,South,Crossroad,69,20.8,Rain,9,Green,0,None,Poor,Thursday
2471,2023-01-30,06:10:00,North,Arterial,61,37.94,Clear,9,Yellow,0,None,Fair,Monday
2472,2023-11-15,19:58:00,North,Highway,151,72.72,Clear,1,Red,0,None,Good,Wednesday
2473,2023-09-01,03:15:00,North,Crossroad,84,50.4,Clear,9,Yellow,0,None,Fair,Friday
2474,2023-02-23,20:48:00,West,Arterial,35,21.32,Fog,1,Yellow,0,None,Poor,Thursday
2475,2023-05-13,03:37:00,East,Crossroad,42,35.48,Fog,1,Red,1,Major,Good,Saturday
2476,2023-06-24,07:21:00,Central,Arterial,54,52.53,Clear,3,Green,0,None,Fair,Saturday
2477,2023-12-13,14:33:00,North,Crossroad,65,39.76,Rain,1,Red,0,None,Poor,Wednesday
2478,2023-08-28,03:26:00,North,Crossroad,56,26.11,Clear,9,Yellow,0,None,Poor,Monday
2479,2023-11-12,15:53:00,South,Arterial,46,40.48,Rain,10,Yellow,0,None,Poor,Sunday
2480,2023-07-16,08:30:00,West,Highway,148,68.02,Rain,4,Red,1,Major,Fair,Sunday
2481,2023-10-14,03:57:00,North,Arterial,43,23.76,Fog,3,Yellow,0,None,Good,Saturday
2482,2023-08-27,16:02:00,North,Arterial,47,34.47,Fog,2,Yellow,0,None,Fair,Sunday
2483,2023-03-11,06:56:00,West,Arterial,36,30.11,Rain,10,Green,1,Major,Fair,Saturday
2484,2023-11-05,21:48:00,West,Residential,31,40.95,Snow,8,Red,1,Major,Fair,Sunday
2485,2023-12-16,21:22:00,North,Crossroad,44,54.53,Clear,6,Green,0,None,Poor,Saturday
2486,2023-03-14,02:20:00,North,Highway,180,63.35,Snow,7,Red,1,Major,Good,Tuesday
2487,2023-01-05,06:12:00,East,Highway,129,47.31,Fog,2,Green,0,None,Fair,Thursday
2488,2023-12-22,03:39:00,Central,Arterial,20,21.01,Rain,5,Red,0,None,Poor,Friday
2489,2023-04-23,00:00:00,East,Highway,177,64.93,Snow,1,Yellow,0,None,Good,Sunday
2490,2023-04-28,01:09:00,North,Residential,57,17.8,Clear,6,Red,0,None,Fair,Friday
2491,2024-01-01,17:24:00,East,Crossroad,26,39.1,Rain,10,Green,0,None,Poor,Monday
2492,2023-04-30,09:35:00,North,Highway,155,78.53,Clear,2,Red,0,None,Good,Sunday
2493,2023-05-22,15:26:00,East,Arterial,61,45.09,Snow,7,Yellow,0,None,Poor,Monday
2494,2023-03-04,10:30:00,South,Residential,45,32.55,Fog,2,Yellow,0,None,Good,Saturday
2495,2023-02-09,14:58:00,West,Residential,53,63.92,Clear,10,Green,0,None,Good,Thursday
2496,2023-10-16,15:32:00,North,Residential,8,37.47,Fog,4,Red,0,None,Good,Monday
2497,2023-11-24,01:48:00,Central,Crossroad,47,36.53,Rain,7,Green,1,Major,Poor,Friday
2498,2023-05-30,13:48:00,East,Residential,36,31.61,Snow,3,Red,1,Minor,Fair,Tuesday
2499,2023-08-15,03:01:00,West,Arterial,64,71.13,Clear,2,Yellow,0,None,Fair,Tuesday
2500,2023-05-15,20:30:00,Central,Arterial,66,25.22,Snow,1,Yellow,0,None,Poor,Monday
2501,2023-09-07,10:19:00,South,Highway,141,60.37,Rain,2,Red,0,None,Fair,Thursday
2502,2023-09-15,10:45:00,West,Arterial,14,29.36,Snow,10,Green,0,None,Good,Friday
2503,2023-05-13,12:43:00,Central,Crossroad,64,21.81,Rain,9,Red,0,None,Good,Saturday
2504,2023-06-03,01:28:00,West,Crossroad,70,35.9,Fog,4,Green,0,None,Good,Saturday
2505,2023-07-13,21:13:00,South,Crossroad,35,38.58,Clear,6,Yellow,0,None,Good,Thursday
2506,2023-10-08,12:30:00,West,Arterial,81,37.87,Fog,2,Yellow,0,None,Good,Sunday
2507,2023-08-09,23:32:00,West,Highway,150,62.1,Snow,1,Yellow,0,None,Poor,Wednesday
2508,2023-09-22,16:25:00,Central,Arterial,51,27.91,Rain,6,Green,0,None,Poor,Friday
2509,2023-05-01,08:00:00,East,Highway,107,80.34,Rain,10,Red,0,None,Good,Monday
2510,2023-02-12,10:38:00,West,Crossroad,53,35.19,Fog,2,Green,0,None,Fair,Sunday
2511,2023-06-14,13:28:00,North,Crossroad,48,26.12,Snow,6,Red,0,None,Poor,Wednesday
2512,2023-03-23,13:54:00,North,Highway,146,51.2,Rain,3,Yellow,0,None,Fair,Thursday
2513,2023-09-02,06:55:00,West,Arterial,95,22.12,Snow,3,Yellow,1,Minor,Good,Saturday
2514,2023-03-31,20:09:00,West,Highway,129,75.6,Clear,6,Green,0,None,Fair,Friday
2515,2023-09-08,13:38:00,North,Crossroad,75,40.15,Clear,1,Red,0,None,Good,Friday
2516,2023-03-22,19:56:00,Central,Residential,25,52.54,Clear,9,Red,0,None,Fair,Wednesday
